1594071988.3457732200622559,-1.41215760,-0.19613300,-10.59118200
1594071988.3477711677551270,-1.41215760,-0.19613300,-10.59118200
1594071988.3497703075408936,-2.15746300,-0.86298520,-9.45361060
1594071988.3517708778381348,-1.45138420,-1.05911820,-9.57129040
1594071988.3537709712982178,-0.78453200,-0.62762560,-9.72819680
1594071988.3557722568511963,-0.78453200,-0.62762560,-9.72819680
1594071988.3577725887298584,-1.01989160,-0.15690640,-10.82654160
1594071988.3598115444183350,-1.49061080,0.39226600,-11.17958100
1594071988.3617753982543945,-1.33370440,-0.74530540,-9.88510320
1594071988.3637731075286865,-1.13757140,-0.98066500,-10.00278300
1594071988.3657882213592529,-1.13757140,-0.98066500,-10.00278300
1594071988.3677728176116943,-1.37293100,-0.27458620,-11.14035440
1594071988.3697714805603027,-0.50994580,-0.15690640,-10.63040860
1594071988.3717715740203857,-0.98066500,-0.39226600,-10.74808840
1594071988.3737726211547852,-0.98066500,-0.39226600,-10.74808840
1594071988.3757753372192383,-1.68674380,-0.15690640,-10.90499480
1594071988.3777725696563721,-0.50994580,-1.13757140,-9.88510320
1594071988.3797729015350342,-1.09834480,-0.94143840,-9.84587660
1594071988.3817732334136963,-0.66685220,-0.43149260,-10.19891600
1594071988.3837726116180420,-0.66685220,-0.43149260,-10.19891600
1594071988.3857762813568115,-0.66685220,0.50994580,-11.65030020
1594071988.3877737522125244,-1.25525120,-1.17679800,-9.37515740
1594071988.3897726535797119,-1.49061080,-0.82375860,-10.08123620
1594071988.3917725086212158,-1.49061080,-0.82375860,-10.08123620
1594071988.3937723636627197,-1.09834480,-0.94143840,-9.92432980
1594071988.3957753181457520,-0.15690640,-0.58839900,-10.66963520
1594071988.3977727890014648,-1.41215760,-0.11767980,-10.27736920
1594071988.3997731208801270,-1.33370440,0.15690640,-10.78731500
1594071988.4017727375030518,-1.33370440,0.15690640,-10.78731500
1594071988.4037735462188721,-1.76519700,-1.33370440,-9.76742340
1594071988.4057760238647461,-1.29447780,-1.25525120,-9.25747760
1594071988.4077720642089844,-0.94143840,-0.31381280,-10.43427560
1594071988.4097728729248047,-0.94143840,-0.31381280,-10.43427560
1594071988.4117732048034668,-0.35303940,-0.23535960,-10.94422140
1594071988.4137725830078125,-1.64751720,-0.03922660,-11.41494060
1594071988.4157764911651611,-1.72597040,-0.23535960,-10.04200960
1594071988.4177732467651367,-1.29447780,-0.82375860,-9.96355640
1594071988.4197733402252197,-1.29447780,-0.82375860,-9.96355640
1594071988.4217736721038818,-0.11767980,-0.58839900,-10.35582240
1594071988.4237821102142334,-0.82375860,-0.58839900,-10.63040860
1594071988.4257771968841553,-1.05911820,-0.19613300,-10.59118200
1594071988.4277744293212891,-1.05911820,-0.19613300,-10.59118200
1594071988.4297745227813721,-1.72597040,-0.74530540,-9.45361060
1594071988.4317746162414551,-1.37293100,-1.49061080,-9.25747760
1594071988.4337730407714844,-0.94143840,-0.86298520,-9.88510320
1594071988.4357757568359375,-0.94143840,-0.62762560,-10.55195540
1594071988.4377753734588623,-0.94143840,-0.62762560,-10.55195540
1594071988.4397745132446289,-1.96133000,0.03922660,-11.33648740
1594071988.4417743682861328,-1.60829060,-0.74530540,-10.55195540
1594071988.4437775611877441,-1.45138420,-0.70607880,-10.04200960
1594071988.4458241462707520,-1.45138420,-0.70607880,-10.04200960
1594071988.4477880001068115,-1.09834480,-0.31381280,-10.94422140
1594071988.4497921466827393,-0.74530540,0.58839900,-11.29726080
1594071988.4517796039581299,-1.29447780,-0.94143840,-9.61051700
1594071988.4537782669067383,-1.52983740,-0.82375860,-10.12046280
1594071988.4557800292968750,-1.52983740,-0.82375860,-10.12046280
1594071988.4577767848968506,-0.86298520,-0.58839900,-10.78731500
1594071988.4597892761230469,-0.23535960,-0.54917240,-10.23814260
1594071988.4617781639099121,-0.78453200,-0.43149260,-10.55195540
1594071988.4637773036956787,-0.78453200,-0.43149260,-10.55195540
1594071988.4657800197601318,-1.45138420,-0.43149260,-11.17958100
1594071988.4677801132202148,-1.21602460,-1.56906400,-8.78675840
1594071988.4697830677032471,-1.13757140,-0.90221180,-9.64974360
1594071988.4717791080474854,-0.78453200,-0.35303940,-10.39504900
1594071988.4737772941589355,-0.78453200,-0.35303940,-10.39504900
1594071988.4757809638977051,-1.01989160,0.11767980,-11.10112780
1594071988.4777803421020508,-1.80442360,-0.74530540,-9.76742340
1594071988.4797801971435547,-1.29447780,-0.50994580,-10.27736920
1594071988.4817779064178467,-1.29447780,-0.50994580,-10.27736920
1594071988.4837777614593506,-0.82375860,-1.33370440,-9.57129040
1594071988.4857826232910156,-0.47071920,-1.01989160,-9.33593080
1594071988.4877781867980957,-1.05911820,-0.39226600,-10.43427560
1594071988.4897778034210205,-0.90221180,0.07845320,-10.90499480
1594071988.4917893409729004,-0.90221180,0.07845320,-10.90499480
1594071988.4937789440155029,-1.96133000,-0.70607880,-10.35582240
1594071988.4957807064056396,-1.29447780,-1.21602460,-9.49283720
1594071988.4977784156799316,-0.70607880,-0.74530540,-10.27736920
1594071988.4997775554656982,-0.70607880,-0.74530540,-10.27736920
1594071988.5017776489257812,-0.11767980,-0.39226600,-10.51272880
1594071988.5037772655487061,-1.17679800,0.31381280,-11.72875340
1594071988.5057826042175293,-1.13757140,0.00000000,-10.66963520
1594071988.5077779293060303,-1.13757140,-0.70607880,-9.84587660
1594071988.5097782611846924,-1.13757140,-0.70607880,-9.84587660
1594071988.5117781162261963,-0.54917240,-1.21602460,-8.94366480
1594071988.5137801170349121,-0.86298520,-0.94143840,-9.53206380
1594071988.5157809257507324,-0.90221180,-0.23535960,-10.63040860
1594071988.5177793502807617,-0.90221180,-0.23535960,-10.63040860
1594071988.5197796821594238,-2.03978320,0.11767980,-10.59118200
1594071988.5217783451080322,-1.92210340,-0.82375860,-10.12046280
1594071988.5237796306610107,-1.25525120,-0.90221180,-9.61051700
1594071988.5257823467254639,-0.94143840,-0.39226600,-10.31659580
1594071988.5277786254882812,-0.94143840,-0.39226600,-10.31659580
1594071988.5297794342041016,-0.47071920,0.74530540,-11.25803420
1594071988.5317792892456055,-1.29447780,0.03922660,-11.41494060
1594071988.5337803363800049,-1.56906400,-0.11767980,-10.70886180
1594071988.5357830524444580,-1.56906400,-0.11767980,-10.70886180
1594071988.5377802848815918,-1.05911820,-0.86298520,-9.80665000
1594071988.5397799015045166,-0.62762560,-0.54917240,-10.27736920
1594071988.5417802333831787,-0.86298520,-0.47071920,-10.23814260
1594071988.5437805652618408,-1.33370440,0.19613300,-10.94422140
1594071988.5457837581634521,-1.33370440,0.19613300,-10.94422140
1594071988.5477802753448486,-1.05911820,-0.98066500,-9.25747760
1594071988.5497801303863525,-1.37293100,-0.86298520,-9.53206380
1594071988.5517811775207520,-1.21602460,-0.74530540,-9.68897020
1594071988.5537896156311035,-1.21602460,-0.74530540,-9.68897020
1594071988.5557851791381836,-0.82375860,-0.11767980,-10.55195540
1594071988.5577821731567383,-1.76519700,-1.13757140,-9.10057120
1594071988.5597841739654541,-1.80442360,-0.47071920,-10.31659580
1594071988.5617806911468506,-1.37293100,-0.86298520,-9.96355640
1594071988.5637803077697754,-1.37293100,-0.86298520,-9.96355640
1594071988.5657842159271240,-0.94143840,-1.45138420,-9.02211800
1594071988.5677812099456787,-1.49061080,0.19613300,-10.82654160
1594071988.5697817802429199,-0.86298520,0.00000000,-10.66963520
1594071988.5717816352844238,-0.86298520,0.00000000,-10.66963520
1594071988.5737819671630859,-1.56906400,-0.27458620,-10.86576820
1594071988.5757851600646973,-1.88287680,-1.05911820,-9.21825100
1594071988.5777821540832520,-0.82375860,-0.39226600,-10.23814260
1594071988.5797824859619141,-0.74530540,-0.66685220,-10.12046280
1594071988.5817821025848389,-0.74530540,-0.66685220,-10.12046280
1594071988.5837819576263428,-0.98066500,-0.23535960,-11.65030020
1594071988.5857934951782227,-1.41215760,0.19613300,-10.94422140
1594071988.5877821445465088,-1.56906400,-0.78453200,-10.23814260
1594071988.5897827148437500,-1.56906400,-0.78453200,-10.23814260
1594071988.5917813777923584,-0.74530540,-0.90221180,-9.96355640
1594071988.5937821865081787,-0.47071920,-1.17679800,-9.33593080
1594071988.5957851409912109,-0.70607880,-0.23535960,-10.66963520
1594071988.5977826118469238,-1.17679800,-0.15690640,-10.82654160
1594071988.5997829437255859,-1.17679800,-0.15690640,-10.82654160
1594071988.6017835140228271,-1.64751720,-1.33370440,-10.23814260
1594071988.6037826538085938,-1.45138420,-1.25525120,-9.33593080
1594071988.6057858467102051,-1.17679800,-0.82375860,-9.72819680
1594071988.6077828407287598,-1.17679800,-0.82375860,-9.72819680
1594071988.6097826957702637,-0.50994580,0.19613300,-11.02267460
1594071988.6117851734161377,-1.13757140,0.07845320,-11.80720660
1594071988.6138041019439697,-1.45138420,-0.47071920,-9.68897020
1594071988.6157903671264648,-1.13757140,-0.62762560,-10.27736920
1594071988.6177866458892822,-1.13757140,-0.62762560,-10.27736920
1594071988.6197845935821533,-0.27458620,-0.03922660,-10.86576820
1594071988.6217956542968750,-0.43149260,-0.66685220,-10.31659580
1594071988.6237854957580566,-0.94143840,-0.15690640,-10.63040860
1594071988.6257879734039307,-0.94143840,-0.15690640,-10.63040860
1594071988.6277911663055420,-1.60829060,-0.54917240,-10.35582240
1594071988.6297845840454102,-0.50994580,0.15690640,-10.78731500
1594071988.6317849159240723,-0.94143840,-0.90221180,-9.37515740
1594071988.6337845325469971,-0.74530540,-1.01989160,-9.72819680
1594071988.6357879638671875,-0.74530540,-1.01989160,-9.72819680
1594071988.6377842426300049,-1.76519700,-0.43149260,-9.76742340
1594071988.6397850513458252,-0.98066500,-0.39226600,-11.25803420
1594071988.6417858600616455,-1.29447780,-0.27458620,-10.66963520
1594071988.6437852382659912,-1.29447780,-0.27458620,-10.66963520
1594071988.6457884311676025,-1.41215760,-1.45138420,-9.37515740
1594071988.6477854251861572,-0.70607880,0.19613300,-10.82654160
1594071988.6497838497161865,-0.50994580,-0.35303940,-10.19891600
1594071988.6517844200134277,-0.66685220,-0.43149260,-10.78731500
1594071988.6537842750549316,-0.66685220,-0.43149260,-10.78731500
1594071988.6557879447937012,-1.92210340,-0.15690640,-10.15968940
1594071988.6577851772308350,-0.35303940,-0.82375860,-10.23814260
1594071988.6597855091094971,-0.98066500,-0.98066500,-9.80665000
1594071988.6617856025695801,-0.98066500,-0.98066500,-9.80665000
1594071988.6637854576110840,-0.94143840,-0.47071920,-10.47350220
1594071988.6657891273498535,-0.82375860,0.54917240,-11.14035440
1594071988.6677868366241455,-1.41215760,-0.66685220,-10.00278300
1594071988.6697864532470703,-1.33370440,-0.94143840,-9.84587660
1594071988.6717884540557861,-1.33370440,-0.94143840,-9.84587660
1594071988.6737880706787109,-0.54917240,-1.17679800,-9.49283720
1594071988.6757895946502686,-0.54917240,-0.11767980,-10.86576820
1594071988.6777873039245605,-1.41215760,-0.47071920,-10.08123620
1594071988.6797859668731689,-1.41215760,-0.47071920,-10.08123620
1594071988.6817858219146729,-1.56906400,-0.23535960,-11.14035440
1594071988.6837873458862305,-1.96133000,-0.62762560,-9.96355640
1594071988.6857900619506836,-1.21602460,-1.09834480,-9.84587660
1594071988.6877880096435547,-0.74530540,-0.31381280,-10.55195540
1594071988.6897871494293213,-0.74530540,-0.31381280,-10.55195540
1594071988.6917877197265625,-1.09834480,0.27458620,-11.61107360
1594071988.6937866210937500,-1.25525120,0.23535960,-10.74808840
1594071988.6957883834838867,-1.41215760,-0.15690640,-10.19891600
1594071988.6977882385253906,-1.41215760,-0.15690640,-10.19891600
1594071988.6997873783111572,-0.58839900,-0.94143840,-9.88510320
1594071988.7017877101898193,-0.35303940,-0.78453200,-9.72819680
1594071988.7037882804870605,-0.50994580,-0.54917240,-10.55195540
1594071988.7057917118072510,-1.21602460,-0.23535960,-10.47350220
1594071988.7077877521514893,-1.21602460,-0.23535960,-10.47350220
1594071988.7098023891448975,-1.68674380,-0.90221180,-10.19891600
1594071988.7117886543273926,-1.45138420,-1.05911820,-9.29670420
1594071988.7137904167175293,-0.86298520,-0.82375860,-9.84587660
1594071988.7157900333404541,-0.86298520,-0.82375860,-9.84587660
1594071988.7177886962890625,-0.94143840,0.47071920,-10.78731500
1594071988.7197887897491455,-1.68674380,0.15690640,-11.41494060
1594071988.7217881679534912,-1.88287680,-0.47071920,-10.31659580
1594071988.7237884998321533,-1.64751720,-0.70607880,-10.00278300
1594071988.7257909774780273,-1.64751720,-0.70607880,-10.00278300
1594071988.7277884483337402,-0.90221180,-0.19613300,-10.63040860
1594071988.7297892570495605,-0.70607880,-0.54917240,-10.12046280
1594071988.7317888736724854,-0.78453200,-0.27458620,-10.51272880
1594071988.7337882518768311,-0.78453200,-0.27458620,-10.51272880
1594071988.7357919216156006,-1.37293100,0.23535960,-10.86576820
1594071988.7377889156341553,-0.62762560,-0.86298520,-9.72819680
1594071988.7397887706756592,-1.21602460,-1.09834480,-9.57129040
1594071988.7417886257171631,-1.01989160,-1.01989160,-9.72819680
1594071988.7437887191772461,-1.01989160,-1.01989160,-9.72819680
1594071988.7457921504974365,-0.90221180,0.00000000,-11.14035440
1594071988.7477900981903076,-1.96133000,-0.58839900,-10.63040860
1594071988.7497894763946533,-1.56906400,-0.35303940,-10.51272880
1594071988.7517893314361572,-1.56906400,-0.35303940,-10.51272880
1594071988.7537920475006104,-1.56906400,-0.94143840,-9.25747760
1594071988.7557923793792725,-0.74530540,-0.31381280,-10.90499480
1594071988.7577898502349854,-0.66685220,0.27458620,-10.74808840
1594071988.7597897052764893,-1.05911820,-0.11767980,-10.94422140
1594071988.7617900371551514,-1.05911820,-0.11767980,-10.94422140
1594071988.7637903690338135,-2.11823640,-0.39226600,-9.72819680
1594071988.7657926082611084,-2.07900980,-0.98066500,-9.80665000
1594071988.7677905559539795,-1.01989160,-0.78453200,-9.92432980
1594071988.7697906494140625,-1.01989160,-0.78453200,-9.92432980
1594071988.7717905044555664,-0.90221180,-0.74530540,-10.43427560
1594071988.7737908363342285,-1.13757140,0.62762560,-10.90499480
1594071988.7757933139801025,-1.25525120,0.35303940,-10.59118200
1594071988.7778012752532959,-1.13757140,-0.82375860,-9.80665000
1594071988.7797911167144775,-1.13757140,-0.82375860,-9.80665000
1594071988.7817907333374023,-0.54917240,-1.05911820,-9.41438400
1594071988.7837915420532227,-0.62762560,-0.35303940,-10.15968940
1594071988.7857935428619385,-1.05911820,-0.15690640,-10.90499480
1594071988.7877919673919678,-1.05911820,-0.15690640,-10.90499480
1594071988.7897918224334717,-1.68674380,-0.82375860,-10.59118200
1594071988.7917916774749756,-1.76519700,-0.82375860,-9.45361060
1594071988.7937917709350586,-1.33370440,-0.98066500,-9.57129040
1594071988.7957952022552490,-0.98066500,-0.39226600,-10.27736920
1594071988.7977917194366455,-0.98066500,-0.39226600,-10.27736920
1594071988.7997918128967285,-1.05911820,0.11767980,-11.61107360
1594071988.8017919063568115,-1.84365020,0.47071920,-10.86576820
1594071988.8037915229797363,-1.64751720,-0.31381280,-10.15968940
1594071988.8057940006256104,-1.64751720,-0.31381280,-10.15968940
1594071988.8077926635742188,-0.78453200,-0.43149260,-10.27736920
1594071988.8097922801971436,-0.62762560,-0.43149260,-11.33648740
1594071988.8117918968200684,-0.66685220,-0.23535960,-10.63040860
1594071988.8137924671173096,-1.21602460,0.03922660,-10.82654160
1594071988.8157949447631836,-1.21602460,0.03922660,-10.82654160
1594071988.8177933692932129,-0.82375860,-0.78453200,-9.88510320
1594071988.8197927474975586,-1.25525120,-0.98066500,-9.41438400
1594071988.8217926025390625,-1.01989160,-0.86298520,-9.80665000
1594071988.8237922191619873,-1.01989160,-0.86298520,-9.80665000
1594071988.8257954120635986,-0.74530540,-0.03922660,-10.51272880
1594071988.8278021812438965,-1.72597040,-0.58839900,-9.96355640
1594071988.8298528194427490,-1.88287680,-0.50994580,-10.39504900
1594071988.8317942619323730,-1.41215760,-1.09834480,-9.49283720
1594071988.8337955474853516,-1.41215760,-1.09834480,-9.49283720
1594071988.8357985019683838,-0.66685220,-0.23535960,-10.39504900
1594071988.8377947807312012,-1.96133000,-0.90221180,-10.00278300
1594071988.8397943973541260,-1.21602460,0.00000000,-10.59118200
1594071988.8417942523956299,-1.21602460,0.00000000,-10.59118200
1594071988.8437941074371338,-1.45138420,-0.70607880,-9.96355640
1594071988.8457973003387451,-1.45138420,-1.17679800,-9.21825100
1594071988.8477938175201416,-1.05911820,-0.19613300,-11.10112780
1594071988.8497943878173828,-0.94143840,-0.50994580,-10.23814260
1594071988.8517942428588867,-0.94143840,-0.50994580,-10.23814260
1594071988.8537950515747070,-1.49061080,0.07845320,-10.82654160
1594071988.8557980060577393,-1.68674380,-0.47071920,-10.63040860
1594071988.8577950000762939,-1.25525120,-1.01989160,-9.80665000
1594071988.8597946166992188,-1.25525120,-1.01989160,-9.80665000
1594071988.8617961406707764,-0.86298520,-1.13757140,-9.49283720
1594071988.8637950420379639,-0.39226600,-0.31381280,-10.94422140
1594071988.8657999038696289,-0.66685220,0.00000000,-10.94422140
1594071988.8677957057952881,-1.33370440,-0.66685220,-10.43427560
1594071988.8698134422302246,-1.33370440,-0.66685220,-10.43427560
1594071988.8717963695526123,-1.01989160,0.19613300,-10.70886180
1594071988.8737964630126953,-1.05911820,-1.45138420,-9.80665000
1594071988.8758020401000977,-0.90221180,-1.01989160,-9.72819680
1594071988.8777973651885986,-0.90221180,-1.01989160,-9.72819680
1594071988.8797967433929443,-1.09834480,-0.07845320,-10.90499480
1594071988.8817961215972900,-0.78453200,0.11767980,-11.10112780
1594071988.8838043212890625,-1.17679800,0.15690640,-10.86576820
1594071988.8858003616333008,-0.66685220,-0.07845320,-10.51272880
1594071988.8877952098846436,-0.66685220,-0.07845320,-10.51272880
1594071988.8897955417633057,-0.78453200,-1.13757140,-9.37515740
1594071988.8917968273162842,-0.19613300,-1.29447780,-10.15968940
1594071988.8938078880310059,-0.70607880,-0.35303940,-10.78731500
1594071988.8957986831665039,-0.70607880,-0.35303940,-10.78731500
1594071988.8977973461151123,-1.13757140,-0.54917240,-10.94422140
1594071988.8997979164123535,-1.56906400,-0.27458620,-10.00278300
1594071988.9017972946166992,-1.13757140,-0.74530540,-9.53206380
1594071988.9038016796112061,-0.70607880,-0.74530540,-9.72819680
1594071988.9058094024658203,-0.70607880,-0.74530540,-9.72819680
1594071988.9077985286712646,-0.94143840,0.19613300,-10.43427560
1594071988.9097974300384521,-1.68674380,0.00000000,-11.10112780
1594071988.9117972850799561,-1.21602460,-0.27458620,-10.70886180
1594071988.9137971401214600,-1.21602460,-0.27458620,-10.70886180
1594071988.9158000946044922,-1.25525120,-0.58839900,-10.43427560
1594071988.9177973270416260,-0.54917240,-0.15690640,-11.06190120
1594071988.9197974205017090,-0.54917240,-0.86298520,-9.68897020
1594071988.9217987060546875,-0.58839900,-0.03922660,-10.35582240
1594071988.9237983226776123,-0.58839900,-0.03922660,-10.35582240
1594071988.9258005619049072,-1.41215760,0.00000000,-10.94422140
1594071988.9277982711791992,-1.41215760,-1.33370440,-9.10057120
1594071988.9298028945922852,-1.41215760,-0.86298520,-9.88510320
1594071988.9317975044250488,-1.41215760,-0.86298520,-9.88510320
1594071988.9338102340698242,-1.17679800,-0.03922660,-10.66963520
1594071988.9358024597167969,-0.66685220,0.19613300,-10.98344800
1594071988.9377982616424561,-1.49061080,-0.86298520,-9.80665000
1594071988.9397983551025391,-1.64751720,-0.31381280,-10.31659580
1594071988.9417998790740967,-1.64751720,-0.31381280,-10.31659580
1594071988.9437983036041260,-0.90221180,-0.62762560,-9.92432980
1594071988.9458010196685791,-0.74530540,-1.21602460,-9.17902440
1594071988.9477989673614502,-1.25525120,-0.07845320,-10.66963520
1594071988.9497988224029541,-1.25525120,-0.07845320,-10.66963520
1594071988.9517998695373535,-1.49061080,0.07845320,-10.66963520
1594071988.9537978172302246,-2.23591620,-0.94143840,-10.19891600
